patient_id	SLC7A11	ABCC1	ABCC2	ABCC3	GGT1	GGT5	DPEP1	SLC1A4	SLC1A5
TCGA-55-8619	1.21026416631309	4.94477881433816	0.513187520370855	6.11896805813376	0.443818796912493	4.26283902765131	1.77513484552345	3.49228904495756	6.17216544942087
TCGA-49-4505	2.26819482282843	3.89625247063773	0.142740172116082	6.06827096193856	0.17210342844014	3.99574680322345	1.87530826003134	4.47784567533274	6.58541928183091
TCGA-38-4631	4.36694462473485	4.71790120554148	6.08558611756231	4.86479529153885	0.265316866510289	2.76075320806299	2.28466218548317	2.93404464711225	7.50798487315604
TCGA-62-A46P	3.88819772182308	3.59260055212334	0.253505262186697	4.31544305402973	0.640898520642953	3.47911412667145	2.98391478059586	4.53915260595473	7.41431230643139
TCGA-67-3771	6.00272052020566	6.78285147560665	4.99532622076873	5.78123642340779	1.20676823546832	3.68174159790161	3.4528062625625	4.61864391608808	7.63425854643979
TCGA-38-4625	1.85159914323515	4.58220672738062	0.962512006539502	4.47596035391194	0.27786575723488	4.07645648159332	2.11446697726599	3.86642337272507	7.31733120547829
TCGA-97-8179	5.14995436503271	6.05040374409607	4.0770549577038	7.29525098624346	0.78751604813503	3.57259867537003	1.6416847430957	4.61357879904433	6.5086457377149
TCGA-55-7726	2.93779634068655	5.67744904488794	0.562376764171054	4.21534467267682	0.454175893185802	4.98224523206631	1.82700600963898	5.76156718843043	8.05460160485038
TCGA-78-8640	5.51223004754257	5.62974420122597	6.65989887728898	6.29657487394089	0.391547780167342	3.80642717700988	0.525868423440182	3.02392951716401	7.5333507592868
TCGA-75-5146	2.52265842063428	3.44445504611394	0.383718114635775	5.14159627838382	1.08079408195824	4.58974551309759	1.4365349937602	5.30908157665069	6.73203171604347
TCGA-97-7546	2.10285965792206	6.05899395287478	0.513490745588118	6.19780446544563	0.439463567990981	5.35377141693511	1.6219463597208	4.07837927196682	7.27863530068382
TCGA-L4-A4E6	1.12558498213352	4.83799368489171	0.463727071988511	4.95519189175396	0.528271247103276	3.92677750470549	1.19370867338242	3.32166838640554	5.70984753204475
TCGA-78-7149	4.3634234215284	4.54741898090446	1.24238909626731	6.27662321228672	0.244765307569313	4.01828698832347	1.50680502426355	3.32482500150274	6.34280183419788
TCGA-73-A9RS	4.58600206876381	4.73165030366155	0.393745670660825	1.21499513461492	0.28522464546786	1.95921373878461	0.721503907035707	4.27675719075583	8.16729720528273
TCGA-L9-A5IP	6.58817792815242	8.13921877797772	7.00370341966064	6.91420691467269	1.17203940398583	3.55290574924755	0.782660175841168	3.72102260760142	7.66785594389186
TCGA-91-6835	1.86963455581339	5.89754055238328	0.575893164772001	7.21320047712757	1.13776580809588	4.84361207110538	1.32630723488627	4.93047715598106	8.3092998999692
TCGA-86-8585	2.66095142826012	4.70371535346884	0.671474547295438	4.51224585258176	0.137765808095879	4.29820373637127	1.12743518442737	2.70712717777318	6.31925483048838
TCGA-97-A4M2	1.96993327469786	4.95767320088961	0.545276500131239	4.70860662732526	0.950468414150123	3.90246918056306	1.56120392076992	4.07050954746906	6.6482842319112
TCGA-L4-A4E5	1.44344752192336	4.16646640595482	0.298658315564515	6.82547909851301	0.497842258860961	3.69837407638624	1.08392815506236	5.33545467155309	7.14465416453625
TCGA-05-4422	3.31502997441435	3.95521049421213	5.89231330287487	5.9641536952135	1.32912359629157	2.45546531783554	2.03128931946683	4.67368644158717	6.50114930313465
TCGA-MP-A4T7	4.45922175682285	5.57783061174897	5.515318222571	6.69558465754399	0.308477376594961	4.3487706378767	2.20439116292978	3.30879770693447	7.25244404455345
TCGA-86-8056	3.4736440634494	5.19668965679234	0.867184822457412	7.97221359053109	2.45769934501606	3.62001156377153	1.73941609340103	5.2742914841021	6.74826397605675
TCGA-55-6642	3.67228955251863	4.58411466830947	0.198116929152455	4.11367549845641	0.215492229990981	4.1121412929223	1.08678376614207	5.5191329907836	6.6836332999312
TCGA-49-AAR9	5.92820922492338	7.49184588283644	6.66029260413484	6.93892559300049	0	4.47267621931748	0.646899948621948	2.27837139724655	6.45305328725953
TCGA-49-4507	4.8064838896592	5.69082213313331	4.32513452552061	6.64804689721565	0.0447438212243978	3.9797784301567	0.171078696058683	3.66588162174383	7.55596412799093
TCGA-49-AARO	1.31359414657239	5.27022243056522	0.752234780619645	6.05539524333451	1.37501162009012	4.96981818594658	0.901339982640886	4.88547674976732	6.15439688185454
TCGA-78-7143	4.24309779954513	5.28394769318689	0.416083074208358	7.70043763732944	0.627046459392409	4.01200542981714	0.491699200650731	5.3830683298384	7.63390050398113
TCGA-78-7159	5.02140421491797	4.5559142942434	0.716244669031325	4.34323013955347	0.203514411130758	3.86569121096202	1.98360473735193	5.45554751247126	6.65068845954104
TCGA-75-7031	3.07014885867826	4.7035880142654	0.704429352076477	5.89920705613612	2.69612738980005	3.30009443097129	4.05977058109025	4.35082959442266	6.40902257755831
TCGA-55-8620	4.45511018318752	6.16106333759158	6.29037095061093	5.4076450678326	0.236951758588081	3.83220140590282	2.9428147423323	4.68799567284709	8.52109315000367
TCGA-75-6207	3.01060083322651	6.07000283995564	0.816312982081965	6.40482820684355	0.423094054149902	3.68961226966594	1.03780389826511	5.16808840422363	7.25242985186286
TCGA-NJ-A4YF	0.523060061795249	4.2613126644642	0.174278571036122	1.28273632027634	0.829037688669135	2.93760804600208	0.271306143797337	3.65973051200106	5.46909800796955
TCGA-91-6830	3.85110936727786	6.68899577125027	6.49623703072909	6.34152860796456	0.709996368911402	4.13982144873865	1.48057534569632	4.85584522130322	6.88256235399263
TCGA-62-8395	3.80762282626058	5.32990932809289	0.616451803192927	7.38998145816344	2.17437445771847	5.01595244330961	2.42365884132883	5.31106346825847	6.81551522992649
TCGA-44-7671	6.3554638645153	6.21163914660515	3.22085616396088	8.24471917246016	1.54205989778489	3.94674021610894	2.66968444822207	3.5020250215177	7.31737462380279
TCGA-78-8660	4.00741081295462	5.56828145293817	5.85896567149386	6.19143236642407	0.324465006331542	4.24264061147542	1.4523318565454	4.80601981156094	8.0583597931116
TCGA-50-8460	1.29942051400671	4.62258485903775	0.371837617330421	6.73975901137004	0.24598236099132	5.7148005049959	1.83786252942124	5.05972732588936	7.96530927126313
TCGA-78-7537	4.13023076231817	3.82002574772674	0.128293401009818	5.04271874633818	0.108892401632409	3.66639303236902	2.91655307658739	4.54156439872765	7.70978689040035
TCGA-55-7994	3.29868763833646	5.02378317919477	0.766128674991133	7.79411819855867	0.594835149234949	3.98381447977861	0.435948564860534	4.10547694467755	6.22981092339502
TCGA-75-7025	0.705756782049797	4.6290184943487	0.877116001050766	6.72888238417601	0.427713432366417	5.99598643516215	2.38959434384812	4.49561842148514	5.95371455597104
